CRUISEID,EXPOCODE,STNNBR,CASTNO,SAMPNO,DATE,TIME,ISO_DateTime_UTC,LATITUDE,LONGITUDE,BOTTOM_DEPTH,CTDPRS,CTDTMP,CTDSAL,CTDS_FLAG_W,CTDOXY,CTDOXY_FLAG_W,FLOR,FLOR_FLAG_W,NOx,NOx_FLAG_W,NOx_stdev,NOx_STD_FLAG_W,NITRIT_BabLab,NITRIT_FLAG_W,PHSPHT,PHSPHT_FLAG_W,NH4,NH4_FLAG_W,PH_TOT,PH_TOT_FLAG_W,PH_TEMP,TA,TA_FLAG_W
FK180624,33FA20180624,17,1,13,13-07-2018,3:06:57,2018-07-13T10:06:57Z,15.99736,-117.99822,4000,179.838,12.0003,34.7641,2,0.607,2,0.0371,2,20.867122,6,0.28792683,2,1.565235779,6,2.747637576,6,0,6,7.411938,2,25,2312.22,6
FK180624,33FA20180624,15,2,4,12/7/18,7:41:48,2018-07-12T14:41:48Z,14.00192,-115.99052,4250,500.862,8.4168,34.5725,2,3.566,2,0.0497,2,26.72083599,6,0.02444533,2,0,2,3.111977716,2,0.006186146,2,7.366401,2,25,2312.38,2
FK180624,33FA20180624,9,9,9,9/7/18,21:55:54,2018-07-10T04:55:54Z,14.00122,-110.00038,3700,444.026,8.5073,34.5908,2,0.823,2,0.0258,2,32.37,6,0.206271499,2,0.006621146,2,3.145207033,2,0,2,7.361001,2,25,2312.95,6
FK180624,33FA20180624,4,1,5,4/7/18,22:25:11,2018-07-05T05:25:11Z,13.99957,-105.00093,3000,400.835,9.5798,34.6402,2,0.664,2,0.0283,2,-999,9,-999,9,0.108512432,2,2.987605634,2,0,2,7.372981,2,25,2313.24,2
FK180624,33FA20180624,2,5,14,4/7/18,3:44:47,2018-07-04T10:44:47Z,13.99986,-102.99844,3000,365.051,9.542,34.6375,2,0.664,2,0.0303,2,26.171,6,0.701,2,0.413181242,2,3.929039301,2,0.007471475,2,7.371239,2,25,2313.44,2
FK180624,33FA20180624,18,1,15,13-07-2018,13:34:21,2018-07-13T20:34:21Z,17.00228,-119.00026,4000,351.213,9.188,34.5736,2,0.825,2,0.058,2,28.70907041,6,0.792766381,2,0,2,2.977616116,2,0.000514417,2,7.368377,2,25,2313.8,2
FK180624,33FA20180624,13,1,2,11/7/18,12:11:35,2018-07-11T19:11:35Z,13.99908,-113.9969,4000,500.968,8.1166,34.5606,2,2.877,2,0.0583,2,37.32248526,6,0.705927678,2,0,2,3.056887897,2,0,2,7.361596,2,25,2313.94,6
FK180624,33FA20180624,10,1,7,10/7/18,8:12:40,2018-07-10T15:12:40Z,13.99974,-111.0003,3200,421.349,8.646,34.5876,2,1.41,2,0.0604,2,30.26565889,6,1.361319811,2,0,2,3.116985377,2,0.002817675,2,7.36317,2,25,2313.97,2
FK180624,33FA20180624,17,1,17,13-07-2018,3:06:57,2018-07-13T10:06:57Z,15.9972,-117.99751,4000,120.379,13.1733,34.7564,2,0.573,2,0.237,2,23.11134841,6,0.490255793,2,1.076760414,2,2.667037243,2,0,2,7.425252,2,25,2314.21,2
FK180624,33FA20180624,16,1,13,12/7/18,16:51:10,2018-07-12T23:51:10Z,15.0016,-116.9971,4138,150.408,12.5756,34.6481,2,5.644,2,0.061,2,21.14214088,6,1.039234836,2,0,2,2.729820628,2,0.00744195,2,7.417496,2,25,2314.36,2
FK180624,33FA20180624,18,1,12,13-07-2018,13:34:21,2018-07-13T20:34:21Z,17.00216,-119.00028,4000,390.294,8.6543,34.5528,2,0.999,2,0.0506,2,33.4352613,6,0.326773586,2,0,2,3.044767767,2,0,2,7.354775,2,25,2314.54,2
FK180624,33FA20180624,2,1,7,30-06-2018,21:33:59,2018-07-01T04:33:59Z,13.99864,-102.99583,3000,329.555,10.3499,34.6903,2,0.6,2,0.0294,2,21.944,6,0.463,2,0.861535287,2,2.964640884,2,0,2,7.386716,2,25,2314.94,2
FK180624,33FA20180624,7,1,9,5/7/18,20:37:49,2018-07-06T03:37:49Z,14,-107.99999,3000,550.046,7.6066,34.5407,2,1.92,2,0.026,2,37.80045211,6,1.371284212,3,0,2,3.17,2,0,2,7.354032,2,25,2315.01,2
FK180624,33FA20180624,12,2,3,11/7/18,3:38:51,2018-07-11T10:38:51Z,13.99918,-112.99884,4000,451.614,8.3786,34.582,2,0.842,2,0.0577,2,37.92819777,6,0.19735791,2,0.002868852,2,3.067484663,2,0,2,7.368443,2,25,2315.14,6
FK180624,33FA20180624,3,2,4,4/7/18,15:33:26,2018-07-04T22:33:26Z,13.99939,-104.00065,3000,450.773,8.7427,34.6027,2,0.667,2,0.0568,2,30.24142685,6,0.486686998,2,0.198996656,2,3.397372742,2,0.001424397,2,7.374889,2,25,2315.16,2
FK180624,33FA20180624,7,1,12,5/7/18,20:37:49,2018-07-06T03:37:49Z,14.0001,-107.99986,3000,436.494,8.9436,34.6059,2,0.648,2,0.0259,2,29.77673786,6,0.889970282,2,0,2,3.02,2,0,2,7.366462,2,25,2315.22,2
FK180624,33FA20180624,18,2,1,13-07-2018,16:06:21,2018-07-13T23:06:21Z,16.99968,-119.00192,4000,285.316,10.3366,34.6409,2,0.711,2,0.0651,2,26.247,6,0.481,2,0.919889503,2,2.68662563,2,0.002289177,2,7.372571,2,25,2315.44,2
FK180624,33FA20180624,2,5,16,4/7/18,3:44:47,2018-07-04T10:44:47Z,13.99976,-102.99872,3000,310.338,10.43,34.6936,2,0.647,2,0.0396,2,21.873,6,0.392,2,0.871567385,2,2.651746725,2,0.007722151,2,7.387164,2,25,2315.57,2
FK180624,33FA20180624,4,1,13,4/7/18,22:25:11,2018-07-05T05:25:11Z,13.9991,-105.00062,3000,199.132,12.2889,34.8007,2,0.635,2,0.0312,2,28.49320136,6,0.305246694,2,0.024230931,2,2.508732394,2,0,2,7.428593,2,25,2315.65,2
FK180624,33FA20180624,2,5,15,4/7/18,3:44:47,2018-07-04T10:44:47Z,13.99983,-102.99851,3000,350.365,9.7048,34.6461,2,0.671,2,0.0328,2,25.068,6,0.502,2,0.499788762,2,3.012008734,2,0.009483975,2,7.3765975,6,25,2315.81,2
FK180624,33FA20180624,2,5,12,4/7/18,3:44:47,2018-07-04T10:44:47Z,13.99993,-102.99852,3000,415.756,8.8728,34.6068,2,0.684,2,0.0293,2,29.545,6,0.583,2,0.096324461,2,5.501091703,2,0.008059045,2,7.361897,2,25,2315.91,2
FK180624,33FA20180624,1,1,7,30-06-2018,6:30:11,2018-06-30T13:30:11Z,13.9953,-101.99648,3000,341.438,9.9852,34.6755,2,1.698,2,0.0304,2,25.439,6,0.179,2,0.786822529,2,3.476831897,2,0,2,7.380199,2,25,2315.96,2
FK180624,33FA20180624,9,9,10,9/7/18,21:55:54,2018-07-10T04:55:54Z,14.00096,-110.0005,3700,393.415,9.1117,34.6178,2,0.746,2,0.0262,2,31.39,6,0.458890015,2,0.006621146,2,3.082813386,2,0,2,7.365934,2,25,2316.46,2
FK180624,33FA20180624,13,1,1,11/7/18,12:11:35,2018-07-11T19:11:35Z,13.99938,-113.99738,4000,598.401,7.0025,34.52,2,3.527,2,0.0604,2,41.4142129,6,0.025031566,2,0,2,3.218627998,2,0,2,7.350188,2,25,2316.95,2
FK180624,33FA20180624,2,1,6,30-06-2018,21:33:59,2018-07-01T04:33:59Z,13.99862,-102.99578,3000,381.667,9.4397,34.6332,2,0.629,2,0.0261,2,25.304,6,0.405,2,0.405489063,2,3.047513812,2,0.598039655,2,7.375728,6,25,2317.15,2
FK180624,33FA20180624,1,1,2,30-06-2018,6:30:11,2018-06-30T13:30:11Z,13.99696,-101.99638,3000,761.228,5.6446,34.5511,2,2.048,2,0.0289,2,39.711,6,1.105,2,0,6,3.670797414,6,0,6,7.337197,2,25,2317.43,3
FK180624,33FA20180624,8,1,12,6/7/18,6:09:54,2018-07-06T13:09:54Z,14.00128,-109.00083,3700,480.97,8.3462,34.5653,2,1.2,2,0.0255,2,33.3863899,6,0.999138242,2,0,2,3.11,2,0,2,7.358551,2,25,2318.55,2
FK180624,33FA20180624,18,1,13,13-07-2018,13:34:21,2018-07-13T20:34:21Z,17.00219,-119.00029,4000,380,8.8058,34.5584,2,0.896,2,0.067,2,28.5979455,6,0.762059565,2,0,2,3.039171796,2,0,2,7.356401,2,25,2319.61,2
FK180624,33FA20180624,4,1,4,4/7/18,22:25:11,2018-07-05T05:25:11Z,13.99965,-105.00071,3000,498.174,8.06,34.5695,2,0.646,2,0.0246,2,33.14858221,6,0.353881041,2,0,2,3.196056338,2,0,2,7.353628,2,25,2319.66,2
FK180624,33FA20180624,18,1,10,13-07-2018,13:34:21,2018-07-13T20:34:21Z,17.00204,-119.00026,4000,451.37,7.9208,34.5276,2,1.286,2,0.0574,2,35.80772718,6,1.242827659,2,0,2,3.156687185,2,0.002524864,2,7.348317,2,25,2319.73,2
FK180624,33FA20180624,2,5,13,4/7/18,3:44:47,2018-07-04T10:44:47Z,13.99988,-102.99844,3000,394.955,9.174,34.6181,2,0.676,2,0.0299,2,29.02,6,0.601,2,0.24207858,2,3.241266376,2,0.010436589,2,7.367186,2,25,2319.82,2
FK180624,33FA20180624,11,1,2,10/7/18,16:33:57,2018-07-10T23:33:57Z,14.00125,-111.99932,4000,499.09,7.6788,34.5361,2,1.636,2,0.0451,2,34.31909036,6,1.751228906,2,0,2,3.096969697,2,0.006879329,2,7.351256,2,25,2319.93,2
FK180624,33FA20180624,5,1,4,5/7/18,5:34:12,2018-07-05T12:34:12Z,13.99994,-105.99986,3000,500.731,8.3972,34.5909,2,0.684,2,0.0264,2,29.85054554,6,0.095821512,2,0.095238095,2,3.117222222,2,0,2,7.366672,6,25,2320.25,2
FK180624,33FA20180624,6,1,7,5/7/18,13:16:23,2018-07-05T20:16:23Z,13.99911,-107.00053,3000,501.392,8.1892,34.562,2,1.462,2,0.0258,2,33.81904521,6,0.280664877,2,0,2,3.17,2,0,2,7.359543,2,25,2320.74,2
FK180624,33FA20180624,18,1,9,13-07-2018,13:34:21,2018-07-13T20:34:21Z,17.00202,-119.00022,4000,523.764,7.1958,34.5182,2,1.883,2,0.0322,2,37.23466071,6,1.55816852,2,0,2,3.212646894,2,0.000755328,2,7.34388,2,25,2322.03,2
FK180624,33FA20180624,17,1,7,13-07-2018,3:06:57,2018-07-13T10:06:57Z,15.99813,-117.99875,4000,450.518,7.8556,34.5406,2,0.722,2,0.0596,2,33.3510396,6,0.905659785,2,0.00888137,2,3.172873819,2,0,2,7.349095,2,25,2322.08,2
FK180624,33FA20180624,9,1,5,6/7/18,11:54:22,2018-07-06T18:54:22Z,14.001,-110.0011,3700,547.747,7.4421,34.5505,2,1.204,2,0.023,2,36.89877619,6,0.188925852,2,0,2,3.25,2,0,2,7.3498545,6,25,2322.45,2
FK180624,33FA20180624,9,1,6,6/7/18,11:54:22,2018-07-06T18:54:22Z,14.00082,-110.00086,3700,473.394,8.1686,34.5792,2,0.669,2,0.0241,2,34.12308333,6,0.267990384,2,0,2,3.14,2,0,2,7.356357,2,25,2322.69,2
FK180624,33FA20180624,1,1,6,30-06-2018,6:30:11,2018-06-30T13:30:11Z,13.99568,-101.99632,3000,399.99,9.1312,34.6347,2,1.739,2,0.0282,2,24.043,6,0.052,2,0.733687566,2,3.379849138,2,0,2,7.371854,2,25,2323.56,2
FK180624,33FA20180624,7,1,11,5/7/18,20:37:49,2018-07-06T03:37:49Z,13.99997,-108,3000,463.236,8.6651,34.5918,2,0.84,2,0.0262,2,31.92189577,6,0.122547748,2,0,6,3.06,6,0,6,7.364371,6,25,2323.87,2
FK180624,33FA20180624,8,1,11,6/7/18,6:09:54,2018-07-06T13:09:54Z,14.0014,-109.00112,3700,525.562,7.8294,34.5445,2,1.446,2,0.0255,2,35.64301122,6,0.571006398,2,0,2,3.16,2,0,2,7.353629,2,25,2324.56,2
FK180624,33FA20180624,10,1,6,10/7/18,8:12:40,2018-07-10T15:12:40Z,14.00002,-111.0004,3200,549.916,7.1733,34.5343,2,2.218,2,0.0495,2,33.60696857,6,0.342133212,2,0,6,3.364454443,6,0.002926641,6,7.348241,2,25,2325,2
FK180624,33FA20180624,1,1,5,30-06-2018,6:30:11,2018-06-30T13:30:11Z,13.9959,-101.99632,3000,475.147,8.1096,34.593,2,1.814,2,0.0238,2,27.698,6,0.024,2,0.495642933,2,4.155711207,2,0,2,7.3635345,6,25,2325.23,2
FK180624,33FA20180624,19,1,5,13-07-2018,23:11:09,2018-07-14T06:11:09Z,18,-119.0005,4000,600.879,6.6705,34.4978,2,2.578,2,0.0366,2,41.89909067,6,28.21291757,2,0,2,3.24230554,2,0,2,7.34503,2,25,2325.3,6
FK180624,33FA20180624,6,1,6,5/7/18,13:16:23,2018-07-05T20:16:23Z,13.99932,-107.00024,3000,576.323,7.4842,34.5445,2,1.551,2,0.0237,2,36.62171942,6,0.43262838,2,0,2,3.26,2,0,2,7.349119,2,25,2326.06,6
FK180624,33FA20180624,9,9,8,9/7/18,21:55:54,2018-07-10T04:55:54Z,14.00144,-110.00012,3700,513.184,7.7166,34.5629,2,0.851,2,0.0247,2,32.98,6,0.055960846,2,0.00248293,2,3.349404424,2,0,2,7.351702,2,25,2326.61,2
FK180624,33FA20180624,7,1,10,5/7/18,20:37:49,2018-07-06T03:37:49Z,14.00006,-107.99988,3000,499.675,8.2475,34.5707,2,1.041,2,0.0259,2,32.91968885,6,0.085128779,2,0,2,3.12,2,0,2,7.360007,2,25,2326.66,2
FK180624,33FA20180624,17,1,8,13-07-2018,3:06:57,2018-07-13T10:06:57Z,15.99801,-117.99838,4000,375.231,8.7528,34.5693,2,0.639,2,0.0503,2,29.46827296,6,0.360171995,2,0.017339818,2,3.056142301,2,0,2,7.356324,2,25,2327.59,2
FK180624,33FA20180624,2,5,11,4/7/18,3:44:47,2018-07-04T10:44:47Z,13.99999,-102.99844,3000,474.663,8.1042,34.587,2,0.706,2,0.029,2,30.72,6,0.319,2,0.341360372,2,3.579694323,2,0.0087202,2,7.354288,2,25,2327.63,6
FK180624,33FA20180624,12,2,2,11/7/18,3:38:51,2018-07-11T10:38:51Z,13.99912,-112.999,4000,545.697,7.411,34.5597,2,0.752,2,0.0558,2,40.00615398,6,0.006225969,2,0.003893443,6,3.190184049,6,0,6,7.364145,2,25,2327.77,2
FK180624,33FA20180624,17,1,10,13-07-2018,3:06:57,2018-07-13T10:06:57Z,15.99757,-117.9986,4000,275.825,10.2847,34.6454,2,0.638,2,0.064,2,22.88472628,6,0.175834024,2,0.757454007,2,2.911617565,2,0,2,7.371819,2,25,2328.08,2
FK180624,33FA20180624,2,5,10,4/7/18,3:44:47,2018-07-04T10:44:47Z,13.99987,-102.99834,3000,500.813,7.754,34.5732,2,0.714,2,0.0271,2,33.347,6,0.574,2,0.182931981,2,3.454148472,2,0.00882415,2,7.352754,2,25,2328.49,2
FK180624,33FA20180624,8,1,9,6/7/18,6:09:54,2018-07-06T13:09:54Z,14.00127,-109.0018,3700,650.506,6.672,34.5244,2,2.757,2,0.0236,2,38.55884476,6,0.952959835,2,0,2,3.29,2,0,2,7.342911,2,25,2329.13,2
FK180624,33FA20180624,8,1,10,6/7/18,6:09:54,2018-07-06T13:09:54Z,14.00132,-109.0014,3700,598.719,7.1382,34.5276,2,2.605,2,0.0248,2,37.96586553,6,1.207170896,2,0,2,3.25,2,0,2,7.348195,2,25,2329.19,2
FK180624,33FA20180624,19,1,6,13-07-2018,23:11:09,2018-07-14T06:11:09Z,18,-119.00052,4000,525.159,7.3819,34.5064,2,1.91,2,0.0736,2,33.42746908,6,22.2225765,2,0,2,3.151650811,2,0,2,7.337166,2,25,2329.53,2
FK180624,33FA20180624,6,1,5,5/7/18,13:16:23,2018-07-05T20:16:23Z,13.99942,-107.0001,3000,625.492,7.0381,34.541,2,0.825,2,0.0219,2,33.83266883,6,0.442372522,2,0,2,3.36,2,0,2,7.344676,2,25,2329.74,2
FK180624,33FA20180624,7,1,8,5/7/18,20:37:49,2018-07-06T03:37:49Z,13.99988,-108.00005,3000,604.359,7.1312,34.5445,2,1.284,2,0.0235,2,37.17074854,6,0.389854684,2,0,2,3.27,2,0.01,2,7.348264,2,25,2330.89,2
FK180624,33FA20180624,9,9,7,9/7/18,21:55:54,2018-07-10T04:55:54Z,14.00162,-109.99992,3700,581.476,7.1778,34.558,2,0.842,2,0.0231,2,35.76,6,0.008643014,2,0,2,3.406125922,2,0,2,7.348037,6,25,2331.47,2
FK180624,33FA20180624,8,1,8,6/7/18,6:09:54,2018-07-06T13:09:54Z,14.00126,-109.00208,3700,675.584,6.506,34.5339,2,1.945,2,0.0211,2,40.26924479,6,0.460760793,2,0,2,3.35,2,0.01,2,7.341665,2,25,2332.34,2
FK180624,33FA20180624,7,1,7,5/7/18,20:37:49,2018-07-06T03:37:49Z,13.99981,-108.00011,3000,641.818,6.7858,34.5377,2,1.48,2,0.0231,2,37.38408841,6,0.218013168,2,0,2,3.32,2,0,2,7.343617,2,25,2332.6,2
FK180624,33FA20180624,7,1,5,5/7/18,20:37:49,2018-07-06T03:37:49Z,13.99991,-108.00016,3000,714.232,6.2116,34.5343,2,1.132,2,0.0203,2,42.09633989,6,0.041406812,2,0,2,3.36,2,0,2,7.335044,2,25,2332.83,2
FK180624,33FA20180624,17,1,6,13-07-2018,3:06:57,2018-07-13T10:06:57Z,15.9981,-117.99914,4000,524.654,6.9762,34.5145,2,1.087,2,0.0599,2,36.44542718,6,0.540457124,2,0.00888137,2,3.289605336,2,0,2,7.339994,2,25,2333.57,2
FK180624,33FA20180624,5,1,3,5/7/18,5:34:12,2018-07-05T12:34:12Z,13.99984,-105.99996,3000,600.563,7.1668,34.5377,2,1.099,2,0.0217,2,35.91252169,6,0.078029496,2,0,2,3.272777778,2,0,2,7.349269,2,25,2333.66,2
FK180624,33FA20180624,2,1,5,30-06-2018,21:33:59,2018-07-01T04:33:59Z,13.9984,-102.99589,3000,442.821,8.5493,34.5958,2,0.693,2,0.0245,2,29.512,6,0.062,2,0.172307057,6,3.138674033,6,0,6,7.365915,2,25,2333.77,2
FK180624,33FA20180624,18,1,8,13-07-2018,13:34:21,2018-07-13T20:34:21Z,17.00199,-119.0002,4000,598.958,6.5591,34.5123,2,2.555,2,0.061,2,42.07012938,6,1.040517084,2,0,2,3.330162283,2,0.000780401,2,7.338814,2,25,2333.8,2
FK180624,33FA20180624,15,2,3,12/7/18,7:41:48,2018-07-12T14:41:48Z,14.00141,-115.99077,4250,630.662,7.1171,34.5458,2,1.256,2,0.0544,2,21.27577817,6,0.218452367,2,0,2,3.340389972,2,0.005751903,2,7.34581,2,25,2333.88,2
FK180624,33FA20180624,11,1,1,10/7/18,16:33:57,2018-07-10T23:33:57Z,14.00127,-111.99954,4000,752.445,5.6467,34.5383,2,3.146,2,0.0385,2,46.0193599,6,1.536287534,2,0,2,3.361432507,2,0.006782784,2,7.331207,2,25,2334.43,2
FK180624,33FA20180624,9,9,6,9/7/18,21:55:54,2018-07-10T04:55:54Z,14.0016,-109.99964,3700,660.022,6.5748,34.5521,2,0.898,2,0.021,2,37.17,6,0.043230888,2,0,2,3.502552467,2,0,2,7.337972,2,25,2335.65,2
FK180624,33FA20180624,2,1,4,30-06-2018,21:33:59,2018-07-01T04:33:59Z,13.9983,-102.99596,3000,525.667,7.64,34.5849,2,0.704,2,0.0241,2,29.508,6,0.071,2,0.593272802,2,3.301657459,2,0,2,7.363321,2,25,2335.93,6
FK180624,33FA20180624,19,1,1,13-07-2018,23:11:09,2018-07-14T06:11:09Z,18,-119.00066,4000,1000.001,4.4733,34.5343,2,11.795,2,0.0558,2,49.17658848,6,33.35888563,2,0,2,3.404588696,2,0,2,7.33678,2,25,2336.38,2
FK180624,33FA20180624,2,5,9,4/7/18,3:44:47,2018-07-04T10:44:47Z,13.99959,-102.99837,3000,574.727,7.2046,34.5762,2,0.732,2,0.0262,2,37.373,6,0.472,2,0.606463878,6,3.86080786,6,0.01496549,6,7.345856,2,25,2336.72,2
FK180624,33FA20180624,2,1,3,30-06-2018,21:33:59,2018-07-01T04:33:59Z,13.99825,-102.99587,3000,624.026,6.7525,34.5672,2,0.79,2,0.0209,2,35.794,6,0.576,2,0.372472142,2,3.417679558,2,0,2,7.360357,2,25,2336.82,2
FK180624,33FA20180624,1,1,4,30-06-2018,6:30:11,2018-06-30T13:30:11Z,13.99634,-101.99632,3000,575.667,6.9636,34.5694,2,1.906,2,0.018,2,33.85,6,0.195,2,0.363868225,2,3.390625,2,0,2,7.348678,2,25,2336.83,2
FK180624,33FA20180624,18,1,7,13-07-2018,13:34:21,2018-07-13T20:34:21Z,17.00196,-119.00018,4000,633.163,6.2749,34.5103,2,2.971,2,0.0541,2,42.97194683,6,0.330309238,2,0,2,3.363738109,2,0.0000255,2,7.335521,2,25,2337.04,2
FK180624,33FA20180624,6,1,4,5/7/18,13:16:23,2018-07-05T20:16:23Z,13.99948,-106.9999,3000,656.539,6.7482,34.5414,2,0.971,2,0.0208,2,35.01284901,6,0.063642851,2,0,2,3.38,2,0,2,7.341459,2,25,2337.12,2
FK180624,33FA20180624,4,1,3,4/7/18,22:25:11,2018-07-05T05:25:11Z,13.99972,-105.0006,3000,597.028,7.0395,34.5537,2,0.694,2,0.0213,2,36.31904275,6,0.349815013,2,0,2,3.353802817,2,0,2,7.346497,2,25,2337.51,2
FK180624,33FA20180624,12,2,1,11/7/18,3:38:51,2018-07-11T10:38:51Z,13.99901,-112.99931,4000,699.942,6.0495,34.5237,2,3.867,2,0.0443,2,45.61158741,6,0.335489442,2,0.009016393,2,3.418851088,2,0,2,7.3583,2,25,2337.75,2
FK180624,33FA20180624,7,1,6,5/7/18,20:37:49,2018-07-06T03:37:49Z,13.99994,-108.0001,3000,696.077,6.3552,34.5304,2,2.02,2,0.0229,2,41.12427468,6,0.032251712,2,0,2,3.31,2,0,2,7.339926,2,25,2338.08,2
FK180624,33FA20180624,7,1,3,5/7/18,20:37:49,2018-07-06T03:37:49Z,13.99989,-108.00014,3000,776.591,5.7789,34.5383,2,1.039,2,0.0169,2,42.03026498,6,0.559636874,2,0,2,3.44,2,0,2,7.330052,2,25,2338.1,2
FK180624,33FA20180624,18,1,5,13-07-2018,13:34:21,2018-07-13T20:34:21Z,17.00192,-119.00022,4000,674.787,6.0345,34.5094,2,3.895,2,0.0571,2,39.92183393,6,0.012623418,2,0,2,3.37493005,2,0.000364396,2,7.3354965,6,25,2338.48,2
FK180624,33FA20180624,8,1,7,6/7/18,6:09:54,2018-07-06T13:09:54Z,14.00124,-109.00246,3700,700.003,6.2668,34.5362,2,1.946,2,0.0188,2,39.59052898,6,0.750116293,2,0,6,3.41,6,0,6,7.334545,2,25,2338.54,2
FK180624,33FA20180624,10,1,5,10/7/18,8:12:40,2018-07-10T15:12:40Z,14.00013,-111.00007,3200,698.774,5.968,34.5245,2,3.815,2,0.0634,2,37.75641992,6,0.907773641,2,0,2,3.420697413,2,0.006059545,2,7.336785,2,25,2338.86,2
FK180624,33FA20180624,3,2,3,4/7/18,15:33:26,2018-07-04T22:33:26Z,13.99983,-104.0002,3000,599.029,6.9942,34.5592,2,0.696,2,0.042,2,37.76776704,6,0.245604603,2,0.087165552,6,3.194854953,6,0.003152412,6,7.358721,2,25,2339.33,2
FK180624,33FA20180624,19,1,4,13-07-2018,23:11:09,2018-07-14T06:11:09Z,18.00001,-119.00059,4000,700.005,5.9879,34.5079,2,2.497,2,0.0785,2,42.75050431,6,28.81495793,2,0,2,3.337437045,2,0,2,7.3367045,6,25,2339.71,2
FK180624,33FA20180624,2,5,7,4/7/18,3:44:47,2018-07-04T10:44:47Z,13.99922,-102.99866,3000,730.642,6.1327,34.5584,2,0.782,2,0.026,2,38.848,6,0.576,2,0,2,3.437772926,2,0.009621393,2,7.330779,2,25,2340.66,2
FK180624,33FA20180624,17,1,5,13-07-2018,3:06:57,2018-07-13T10:06:57Z,15.99788,-117.99944,4000,600.604,6.3004,34.5061,2,2.379,2,0.0492,2,39.78041514,6,0.613014135,2,0.00888137,2,3.289605336,2,0,2,7.334359,2,25,2340.73,2
FK180624,33FA20180624,6,1,3,5/7/18,13:16:23,2018-07-05T20:16:23Z,13.99956,-106.99963,3000,700.954,6.2646,34.5325,2,1.804,2,0.0196,2,37.79442693,6,0.086936243,2,0,2,3.37,2,0,2,7.348318,2,25,2341.13,2
FK180624,33FA20180624,14,1,1,11/7/18,20:43:59,2018-07-12T03:43:59Z,14.00136,-114.99706,4000,748.618,5.879,34.5185,2,4.411,2,0.0456,2,44.65332526,6,0.158250744,2,0,2,3.750828729,2,0.007390161,2,7.341042,2,25,2341.39,6
FK180624,33FA20180624,2,5,8,4/7/18,3:44:47,2018-07-04T10:44:47Z,13.99936,-102.99849,3000,674.463,6.4676,34.5625,2,0.771,2,0.0279,2,39.235,6,0.224,2,0.037177862,2,3.344978166,2,0.009346558,2,7.336561,2,25,2341.43,2
FK180624,33FA20180624,1,1,3,30-06-2018,6:30:11,2018-06-30T13:30:11Z,13.99666,-101.99637,3000,674.359,6.2323,34.5625,2,1.936,2,0.0216,2,37.249,6,0.925,2,0,2,3.439116379,2,0,2,7.338867,2,25,2341.66,2
FK180624,33FA20180624,3,2,2,4/7/18,15:33:26,2018-07-04T22:33:26Z,14.00022,-103.99979,3000,749.861,5.9204,34.5552,2,0.73,2,0.0512,2,44.12442906,6,0.055944019,2,0.019230769,2,3.260536398,2,0.003880783,2,7.3485865,6,25,2342.78,2
FK180624,33FA20180624,9,1,3,6/7/18,11:54:22,2018-07-06T18:54:22Z,14.00096,-110.00066,3700,730.27,6.0669,34.551,2,0.922,2,0.0157,2,43.9591481,6,0.123478083,2,0,6,3.44,6,0,6,7.334109,2,25,2342.93,6
FK180624,33FA20180624,7,1,4,5/7/18,20:37:49,2018-07-06T03:37:49Z,13.9999,-108.00018,3000,747.317,5.984,34.5351,2,1.15,2,0.019,2,42.35760824,6,0.808889013,2,0.02,6,3.42,6,0,6,7.333216,2,25,2343.42,6
FK180624,33FA20180624,10,1,4,10/7/18,8:12:40,2018-07-10T15:12:40Z,14.00016,-111,3200,727.665,5.8836,34.5333,2,3.153,2,0.0618,2,38.07895986,6,0.112158607,2,0,2,3.471316085,2,0.007168774,2,7.340556,6,25,2343.94,2
FK180624,33FA20180624,18,1,3,13-07-2018,13:34:21,2018-07-13T20:34:21Z,17.00177,-119.00029,4000,751.773,5.5478,34.5162,2,5.06,2,0.0706,2,45.54472628,6,0.118420014,2,0,2,3.447677672,2,0.0000176,2,7.332419,2,25,2344.41,2
FK180624,33FA20180624,4,1,2,4/7/18,22:25:11,2018-07-05T05:25:11Z,13.99979,-105.00042,3000,700.195,6.1119,34.5408,2,0.762,2,0.0165,2,41.2873245,6,0.006481155,2,0,2,3.455211268,2,0,2,7.337853,2,25,2344.82,2
FK180624,33FA20180624,9,9,5,9/7/18,21:55:54,2018-07-10T04:55:54Z,14.00136,-109.9994,3700,784.038,5.6568,34.5506,2,1.816,2,0.0196,2,43.85,6,0.103501225,2,0,2,3.627339762,2,0,2,7.327109,2,25,2345.03,2
FK180624,33FA20180624,8,1,6,6/7/18,6:09:54,2018-07-06T13:09:54Z,14.00128,-109.0026,3700,749.2,5.8705,34.5299,2,2.616,2,0.0184,2,42.84835722,6,0.299091674,2,0,2,3.36,2,0,2,7.332058,2,25,2345.26,6
FK180624,33FA20180624,7,1,2,5/7/18,20:37:49,2018-07-06T03:37:49Z,13.99991,-108.00002,3000,799.224,5.5819,34.5391,2,1.334,2,0.0191,2,42.14349315,6,0.264048058,2,0,2,3.47,2,0,2,7.329002,6,25,2346.53,2
FK180624,33FA20180624,8,1,5,6/7/18,6:09:54,2018-07-06T13:09:54Z,14.00133,-109.00298,3700,800.117,5.4958,34.5317,2,3.613,2,0.0187,2,44.4693746,6,0.278376025,2,0,2,3.44,2,0,2,7.330135,2,25,2346.95,2
